"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Rajasthan","Sirohi","2023-10-28","2023","10","0.0008863256","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-29","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-30","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-31","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-01","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-07","2023","10","3.22268E-5","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-08","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-09","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-10","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-11","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-12","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-13","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-14","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-15","2023","10","0.0012788919","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-16","2023","10","0.0371650399","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-17","2023","10","0.0025003562","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-18","2023","10","0.0100827936","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-23","2023","10","0.0214637371","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-25","2023","10","0.0050010531","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-26","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-27","2023","10","0.0008503659","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-28","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-29","2023","10","0.0009243578","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-30","2023","10","0.016293611","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-31","2023","10","0.0007317137","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-01","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-07","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-08","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-09","2023","10","8.7117E-6","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-10","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-11","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-12","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-13","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-14","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-15","2023","10","0.0031998584","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-16","2023","10","0.0037774506","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-17","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-18","2023","10","0.0015069812","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-23","2023","10","0.0003971937","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-24","2023","10","0.0409909308","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-25","2023","10","0.0026807788","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-26","2023","10","0.0002543566","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-27","2023","10","8.7117E-6","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-28","2023","10","0.0004834568","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-29","2023","10","NA","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-30","2023","10","0.0005446081","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-31","2023","10","NA","NRSC VIC MODEL"
"Sikkim","East District","2023-10-01","2023","10","7.1598322739","NRSC VIC MODEL"
"Sikkim","East District","2023-10-07","2023","10","1.9667182408","NRSC VIC MODEL"
"Sikkim","East District","2023-10-08","2023","10","6.2187658173","NRSC VIC MODEL"
"Sikkim","East District","2023-10-09","2023","10","22.4812249544","NRSC VIC MODEL"
"Sikkim","East District","2023-10-10","2023","10","0.007948608","NRSC VIC MODEL"
"Sikkim","East District","2023-10-11","2023","10","0.1520598068","NRSC VIC MODEL"
"Sikkim","East District","2023-10-12","2023","10","0.6011159994","NRSC VIC MODEL"
"Sikkim","East District","2023-10-13","2023","10","6.2435335225","NRSC VIC MODEL"
"Sikkim","East District","2023-10-14","2023","10","15.7956318006","NRSC VIC MODEL"
"Sikkim","East District","2023-10-16","2023","10","0.2461340908","NRSC VIC MODEL"
"Sikkim","East District","2023-10-15","2023","10","2.0181722065","NRSC VIC MODEL"
"Sikkim","East District","2023-10-17","2023","10","NA","NRSC VIC MODEL"
"Sikkim","East District","2023-10-18","2023","10","0.0067460408","NRSC VIC MODEL"
"Sikkim","East District","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Sikkim","East District","2023-10-23","2023","10","NA","NRSC VIC MODEL"
"Sikkim","East District","2023-10-24","2023","10","0.0067257452","NRSC VIC MODEL"
"Sikkim","East District","2023-10-25","2023","10","NA","NRSC VIC MODEL"
"Sikkim","East District","2023-10-26","2023","10","NA","NRSC VIC MODEL"
"Sikkim","East District","2023-10-27","2023","10","6.08867E-5","NRSC VIC MODEL"
"Sikkim","East District","2023-10-28","2023","10","0.0399155747","NRSC VIC MODEL"
"Sikkim","East District","2023-10-29","2023","10","NA","NRSC VIC MODEL"
"Sikkim","East District","2023-10-30","2023","10","NA","NRSC VIC MODEL"
"Sikkim","East District","2023-10-31","2023","10","NA","NRSC VIC MODEL"
"Sikkim","North District","2023-10-01","2023","10","2.3218561225","NRSC VIC MODEL"
"Sikkim","North District","2023-10-07","2023","10","1.7107848511","NRSC VIC MODEL"
"Sikkim","North District","2023-10-08","2023","10","5.6074892789","NRSC VIC MODEL"
"Sikkim","North District","2023-10-09","2023","10","6.3145632847","NRSC VIC MODEL"
"Sikkim","North District","2023-10-10","2023","10","2.43866E-5","NRSC VIC MODEL"
"Sikkim","North District","2023-10-11","2023","10","1.2693934141","NRSC VIC MODEL"
"Sikkim","North District","2023-10-12","2023","10","4.7390071566","NRSC VIC MODEL"
"Sikkim","North District","2023-10-13","2023","10","0.84565375","NRSC VIC MODEL"
"Sikkim","North District","2023-10-14","2023","10","2.3532174087","NRSC VIC MODEL"
"Sikkim","North District","2023-10-16","2023","10","1.3670860727","NRSC VIC MODEL"
"Sikkim","North District","2023-10-15","2023","10","1.1136945031","NRSC VIC MODEL"
"Sikkim","North District","2023-10-17","2023","10","NA","NRSC VIC MODEL"
"Sikkim","North District","2023-10-18","2023","10","0.0001132287","NRSC VIC MODEL"
"Sikkim","North District","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Sikkim","North District","2023-10-23","2023","10","1.0486511552","NRSC VIC MODEL"
"Sikkim","North District","2023-10-24","2023","10","0.0161695099","NRSC VIC MODEL"
"Sikkim","North District","2023-10-25","2023","10","NA","NRSC VIC MODEL"
"Sikkim","North District","2023-10-26","2023","10","NA","NRSC VIC MODEL"
"Sikkim","North District","2023-10-27","2023","10","0.0453965654","NRSC VIC MODEL"
"Sikkim","North District","2023-10-28","2023","10","0.2764933967","NRSC VIC MODEL"
"Sikkim","North District","2023-10-29","2023","10","0.8993396461","NRSC VIC MODEL"
"Sikkim","North District","2023-10-30","2023","10","1.092709156","NRSC VIC MODEL"
"Sikkim","North District","2023-10-31","2023","10","0.719132278","NRSC VIC MODEL"
"Sikkim","South District","2023-10-01","2023","10","5.6128265166","NRSC VIC MODEL"
"Sikkim","South District","2023-10-07","2023","10","4.0382408204","NRSC VIC MODEL"
"Sikkim","South District","2023-10-08","2023","10","5.8837934676","NRSC VIC MODEL"
"Sikkim","South District","2023-10-09","2023","10","26.1465591611","NRSC VIC MODEL"
"Sikkim","South District","2023-10-10","2023","10","0.0315796269","NRSC VIC MODEL"
"Sikkim","South District","2023-10-11","2023","10","4.1413923416","NRSC VIC MODEL"
"Sikkim","South District","2023-10-12","2023","10","6.4964080172","NRSC VIC MODEL"
"Sikkim","South District","2023-10-13","2023","10","5.0222260651","NRSC VIC MODEL"
"Sikkim","South District","2023-10-14","2023","10","6.1657609057","NRSC VIC MODEL"
"Sikkim","South District","2023-10-16","2023","10","0.9572493133","NRSC VIC MODEL"
"Sikkim","South District","2023-10-15","2023","10","2.7676369863","NRSC VIC MODEL"
"Sikkim","South District","2023-10-17","2023","10","NA","NRSC VIC MODEL"
"Sikkim","South District","2023-10-18","2023","10","0.0028645804","NRSC VIC MODEL"
"Sikkim","South District","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Sikkim","South District","2023-10-23","2023","10","NA","NRSC VIC MODEL"
"Sikkim","South District","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Sikkim","South District","2023-10-25","2023","10","NA","NRSC VIC MODEL"
"Sikkim","South District","2023-10-26","2023","10","NA","NRSC VIC MODEL"
"Sikkim","South District","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Sikkim","South District","2023-10-28","2023","10","0.1005392509","NRSC VIC MODEL"
"Sikkim","South District","2023-10-29","2023","10","NA","NRSC VIC MODEL"
"Sikkim","South District","2023-10-30","2023","10","0.0001306069","NRSC VIC MODEL"
"Sikkim","South District","2023-10-31","2023","10","NA","NRSC VIC MODEL"
"Sikkim","West District","2023-10-01","2023","10","3.8542093338","NRSC VIC MODEL"
"Sikkim","West District","2023-10-07","2023","10","4.3273855009","NRSC VIC MODEL"
"Sikkim","West District","2023-10-08","2023","10","3.3087011836","NRSC VIC MODEL"
"Sikkim","West District","2023-10-09","2023","10","7.832902877","NRSC VIC MODEL"
"Sikkim","West District","2023-10-10","2023","10","0.004963199","NRSC VIC MODEL"
"Sikkim","West District","2023-10-11","2023","10","5.0181149371","NRSC VIC MODEL"
"Sikkim","West District","2023-10-12","2023","10","7.4904378156","NRSC VIC MODEL"
"Sikkim","West District","2023-10-13","2023","10","1.8307053091","NRSC VIC MODEL"
"Sikkim","West District","2023-10-14","2023","10","7.3745744442","NRSC VIC MODEL"
"Sikkim","West District","2023-10-16","2023","10","0.6670566706","NRSC VIC MODEL"
"Sikkim","West District","2023-10-15","2023","10","3.2373534664","NRSC VIC MODEL"
"Sikkim","West District","2023-10-17","2023","10","NA","NRSC VIC MODEL"
"Sikkim","West District","2023-10-18","2023","10","0.0711644178","NRSC VIC MODEL"
"Sikkim","West District","2023-10-21","2023","10","0.0063374438","NRSC VIC MODEL"
"Sikkim","West District","2023-10-23","2023","10","NA","NRSC VIC MODEL"
"Sikkim","West District","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Sikkim","West District","2023-10-25","2023","10","NA","NRSC VIC MODEL"
"Sikkim","West District","2023-10-26","2023","10","NA","NRSC VIC MODEL"
"Sikkim","West District","2023-10-27","2023","10","0.0002640602","NRSC VIC MODEL"
"Sikkim","West District","2023-10-28","2023","10","NA","NRSC VIC MODEL"
"Sikkim","West District","2023-10-29","2023","10","NA","NRSC VIC MODEL"
"Sikkim","West District","2023-10-30","2023","10","0.0209123259","NRSC VIC MODEL"
"Sikkim","West District","2023-10-31","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-01","2023","10","3.7575643114","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-07","2023","10","0.2911480277","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-08","2023","10","0.0727947524","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-09","2023","10","0.0285606116","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-10","2023","10","0.0264382845","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-11","2023","10","0.0053947052","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-12","2023","10","0.0091524509","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-13","2023","10","2.7510621048","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-14","2023","10","0.8696067976","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-15","2023","10","15.4942899993","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-16","2023","10","0.5617391613","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-17","2023","10","4.9222956846","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-18","2023","10","11.1427956614","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-22","2023","10","0.067334511","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-23","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-25","2023","10","0.8396864447","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-26","2023","10","1.0386588955","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-28","2023","10","0.0493651544","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-29","2023","10","2.3430639732","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-30","2023","10","18.1942017702","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-31","2023","10","5.5585276874","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-01","2023","10","0.0696328435","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-07","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-08","2023","10","0.2178376517","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-09","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-10","2023","10","1.25032E-5","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-11","2023","10","1.2390515798","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-12","2023","10","0.0429711167","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-13","2023","10","0.0002615613","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-14","2023","10","1.5069609663","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-15","2023","10","4.8516414744","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-16","2023","10","0.4117390392","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-17","2023","10","6.6053604914","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-18","2023","10","6.6062878247","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-21","2023","10","0.1503582321","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-22","2023","10","0.4659319211","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-23","2023","10","0.0001310728","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-25","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-26","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-28","2023","10","4.9934456814","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-29","2023","10","0.6188421972","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-30","2023","10","7.0997144592","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-31","2023","10","3.4486650458","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-01","2023","10","0.9441884367","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-07","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-08","2023","10","1.0089903884","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-09","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-10","2023","10","0.0494414891","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-11","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-12","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-13","2023","10","0.0028800867","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-14","2023","10","0.2361671128","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-15","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-16","2023","10","0.0597617999","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-17","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-18","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-22","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-23","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-25","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-26","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-27","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-28","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-29","2023","10","0.762742972","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-30","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-31","2023","10","1.188275788","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-01","2023","10","8.6046747234","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-07","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-08","2023","10","0.9199453675","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-09","2023","10","9.4005295643","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-10","2023","10","12.2007940941","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-11","2023","10","6.5329964048","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-12","2023","10","6.1933146439","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-13","2023","10","5.3991633161","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-14","2023","10","1.0425775296","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-15","2023","10","15.500724385","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-16","2023","10","3.4087257659","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-17","2023","10","16.7847751059","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-18","2023","10","7.3369561812","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-21","2023","10","0.0064046542","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-22","2023","10","1.2107587806","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-23","2023","10","0.0654968875","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-24","2023","10","1.0978371008","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-25","2023","10","1.926263781","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-26","2023","10","1.8089533235","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-27","2023","10","0.2157501167","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-28","2023","10","0.3403364599","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-29","2023","10","0.385190886","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-30","2023","10","2.5077427769","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-31","2023","10","5.1484889428","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-01","2023","10","0.1810489429","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-07","2023","10","0.0003998711","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-08","2023","10","0.8384925479","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-09","2023","10","0.0628189202","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-10","2023","10","0.0718173303","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-11","2023","10","0.4505844437","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-12","2023","10","1.3142810757","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-13","2023","10","0.0756112096","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-14","2023","10","1.4282309409","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-15","2023","10","0.9431133758","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-16","2023","10","0.6903324587","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-17","2023","10","4.6374685982","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-18","2023","10","2.3723335942","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-22","2023","10","0.0471860966","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-23","2023","10","0.0007167778","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-24","2023","10","0.0031572671","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-25","2023","10","0.0369453874","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-26","2023","10","0.0794307649","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-27","2023","10","0.0023518574","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-28","2023","10","3.1463352967","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-29","2023","10","1.7197135696","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-30","2023","10","17.2352902887","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-31","2023","10","7.777188655","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-01","2023","10","1.7313277848","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-07","2023","10","1.101204582","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-08","2023","10","4.6484993947","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-09","2023","10","2.1132281601","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-10","2023","10","3.6095958012","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-11","2023","10","1.9051105897","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-12","2023","10","2.5642359619","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-13","2023","10","0.0210542486","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-14","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-15","2023","10","14.1131152863","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-16","2023","10","4.0102442228","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-17","2023","10","6.2241692331","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-18","2023","10","0.0029645536","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-21","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-22","2023","10","0.0028865695","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-23","2023","10","1.32615E-5","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-24","2023","10","NA","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-25","2023","10","NA","NRSC VIC MODEL"
